STATE,SECTOR,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iowa,   Finance and insurance ,"$7,149,400,000","$8,037,000,000","$8,337,100,000","$10,831,400,000","$10,253,900,000","$10,618,600,000","$12,444,400,000","$14,851,100,000","$17,440,800,000","$15,873,200,000","$19,660,800,000","$13,480,700,000","$14,687,900,000","$15,195,800,000","$15,583,300,000","$17,262,100,000","$15,114,600,000","$19,210,300,000","$22,477,100,000","$23,719,300,000","$22,235,100,000","$21,882,300,000","$22,380,900,000","$23,216,400,000","$25,175,800,000"
Iowa,   Real estate and rental and leasing ,"$10,223,600,000","$10,220,200,000","$10,869,000,000","$11,346,300,000","$11,830,900,000","$11,215,000,000","$11,989,300,000","$12,384,800,000","$13,547,800,000","$13,509,200,000","$14,517,100,000","$14,277,500,000","$14,434,900,000","$15,232,500,000","$15,850,800,000","$16,396,600,000","$16,975,700,000","$16,801,700,000","$16,677,200,000","$16,650,000,000","$16,569,700,000","$16,437,000,000","$16,507,800,000","$15,919,400,000","$16,068,100,000"
Iowa,"   Professional, scientific, and technical services ","$3,332,700,000","$3,404,100,000","$3,476,600,000","$3,396,400,000","$3,520,300,000","$3,725,500,000","$3,723,700,000","$3,765,300,000","$3,771,700,000","$3,829,100,000","$4,062,700,000","$4,413,100,000","$4,351,200,000","$4,481,100,000","$4,664,900,000","$4,935,100,000","$4,984,500,000","$5,165,800,000","$5,387,700,000","$5,695,400,000","$5,898,900,000","$6,174,400,000","$6,213,800,000","$6,278,600,000","$6,683,700,000"
Iowa,   Management of companies and enterprises ,"$825,300,000","$782,700,000","$800,500,000","$750,800,000","$884,800,000","$949,400,000","$1,264,800,000","$1,189,400,000","$1,330,700,000","$1,387,400,000","$1,417,500,000","$1,394,500,000","$1,367,100,000","$1,373,700,000","$1,515,100,000","$1,737,900,000","$1,760,700,000","$2,004,800,000","$2,153,800,000","$2,171,100,000","$2,230,900,000","$2,350,800,000","$2,626,800,000","$2,913,200,000","$3,444,600,000"
Iowa,   Administrative and support and waste management and remediation services ,"$1,881,500,000","$2,029,200,000","$2,053,600,000","$2,140,700,000","$2,235,900,000","$2,195,800,000","$2,356,400,000","$2,368,300,000","$2,527,500,000","$2,627,300,000","$2,882,000,000","$2,979,600,000","$2,834,700,000","$3,086,000,000","$3,115,300,000","$3,250,700,000","$3,230,100,000","$3,304,500,000","$3,241,300,000","$3,150,900,000","$3,278,200,000","$3,437,000,000","$3,443,700,000","$3,358,200,000","$3,786,900,000"
Iowa,   Educational services ,"$1,331,700,000","$1,253,600,000","$1,290,900,000","$1,337,300,000","$1,426,600,000","$1,399,200,000","$1,425,100,000","$1,510,500,000","$1,455,200,000","$1,473,800,000","$1,458,000,000","$1,548,400,000","$1,660,700,000","$1,668,200,000","$1,642,400,000","$1,644,600,000","$1,574,300,000","$1,578,800,000","$1,524,800,000","$1,662,900,000","$1,557,800,000","$1,569,300,000","$1,565,900,000","$1,352,100,000","$1,395,900,000"
Iowa,   Health care and social assistance ,"$7,587,100,000","$7,900,300,000","$7,867,900,000","$8,140,500,000","$8,331,700,000","$8,513,000,000","$8,696,700,000","$9,035,700,000","$9,187,500,000","$9,443,200,000","$9,398,200,000","$9,959,100,000","$10,071,900,000","$9,984,900,000","$10,098,000,000","$10,320,200,000","$10,370,300,000","$10,605,900,000","$11,010,700,000","$11,256,800,000","$11,321,300,000","$11,445,000,000","$11,534,700,000","$11,221,300,000","$11,600,500,000"
Iowa,"   Arts, entertainment, and recreation ","$1,009,800,000","$992,900,000","$1,003,600,000","$1,054,700,000","$990,600,000","$1,021,100,000","$931,800,000","$886,200,000","$869,800,000","$1,000,200,000","$1,117,100,000","$1,125,700,000","$1,120,600,000","$1,166,700,000","$1,189,800,000","$1,134,100,000","$1,043,300,000","$1,069,400,000","$1,020,100,000","$998,600,000","$1,033,500,000","$1,081,600,000","$1,130,600,000","$834,200,000","$1,063,900,000"
Iowa,   Accommodation and food services ,"$2,830,600,000","$2,876,600,000","$3,037,000,000","$3,126,700,000","$3,034,900,000","$3,068,000,000","$3,076,000,000","$3,140,300,000","$3,126,900,000","$3,139,600,000","$3,129,500,000","$3,094,000,000","$2,915,200,000","$2,953,500,000","$3,103,200,000","$3,240,800,000","$3,394,500,000","$3,479,100,000","$3,610,000,000","$3,651,600,000","$3,608,700,000","$3,543,900,000","$3,584,600,000","$2,956,000,000","$3,523,000,000"
Iowa,  Other services (except government and government enterprises) ,"$3,933,400,000","$3,971,800,000","$4,012,800,000","$4,030,300,000","$3,531,300,000","$3,631,500,000","$3,451,700,000","$3,449,500,000","$3,422,000,000","$3,401,400,000","$3,350,300,000","$3,270,700,000","$3,180,900,000","$3,125,700,000","$3,074,100,000","$3,155,500,000","$3,098,700,000","$3,179,100,000","$3,247,000,000","$3,266,700,000","$3,191,000,000","$3,259,700,000","$3,306,300,000","$3,086,100,000","$3,160,400,000"
Iowa, Government and government enterprises ,"$15,978,500,000","$16,388,800,000","$16,591,000,000","$16,703,200,000","$16,808,600,000","$16,771,600,000","$16,920,800,000","$16,906,600,000","$17,133,100,000","$17,217,300,000","$17,165,000,000","$17,482,300,000","$17,987,300,000","$18,134,800,000","$17,954,700,000","$18,026,700,000","$18,006,100,000","$18,286,700,000","$18,419,600,000","$18,901,000,000","$18,994,100,000","$19,106,100,000","$19,008,900,000","$18,775,800,000","$18,711,900,000"
Kansas,"  Agriculture, forestry, fishing and hunting ","$3,676,100,000","$3,222,900,000","$2,950,600,000","$3,005,400,000","$3,198,800,000","$2,960,300,000","$4,223,200,000","$3,989,500,000","$5,002,000,000","$4,237,600,000","$4,185,300,000","$4,783,300,000","$6,261,300,000","$6,206,400,000","$6,328,100,000","$5,404,200,000","$7,064,700,000","$5,263,500,000","$5,274,800,000","$6,973,900,000","$5,511,500,000","$6,111,100,000","$6,286,200,000","$6,708,900,000","$6,115,800,000"
Kansas,"  Mining, quarrying, and oil and gas extraction ","$2,374,700,000","$2,057,900,000","$1,817,100,000","$1,573,500,000","$1,833,900,000","$1,954,800,000","$1,681,800,000","$1,742,100,000","$1,694,700,000","$1,984,200,000","$2,032,700,000","$2,015,000,000","$2,215,000,000","$1,982,800,000","$1,978,300,000","$2,302,500,000","$2,332,300,000","$2,428,800,000","$2,281,800,000","$1,912,600,000","$1,915,700,000","$1,708,800,000","$1,855,500,000","$2,278,700,000","$1,925,800,000"
Kansas,  Utilities ,"$2,212,400,000","$2,102,400,000","$2,433,200,000","$2,405,600,000","$2,017,100,000","$2,056,300,000","$1,947,900,000","$2,079,300,000","$1,928,100,000","$1,983,500,000","$2,025,800,000","$2,207,800,000","$2,174,500,000","$2,528,800,000","$2,877,500,000","$2,896,300,000","$2,933,400,000","$2,727,300,000","$2,507,800,000","$2,744,700,000","$2,665,100,000","$2,579,500,000","$2,489,300,000","$2,544,100,000","$2,365,400,000"
Kansas,  Construction ,"$6,165,000,000","$6,276,300,000","$6,349,900,000","$6,313,700,000","$5,799,500,000","$5,511,300,000","$5,494,500,000","$5,370,100,000","$5,213,100,000","$5,009,600,000","$5,041,900,000","$5,070,500,000","$4,779,300,000","$4,776,700,000","$4,621,900,000","$4,959,000,000","$4,937,700,000","$4,995,400,000","$4,977,300,000","$5,018,900,000","$4,978,500,000","$5,075,100,000","$5,158,700,000","$5,060,400,000","$5,092,500,000"
Kansas,  Manufacturing ,"$16,121,100,000","$16,972,500,000","$17,205,900,000","$18,339,600,000","$18,245,600,000","$17,959,600,000","$17,747,900,000","$17,668,200,000","$18,781,500,000","$22,000,400,000","$24,640,400,000","$22,856,000,000","$19,014,100,000","$21,532,300,000","$23,522,900,000","$23,105,300,000","$19,556,100,000","$21,732,100,000","$22,853,200,000","$23,795,500,000","$24,654,100,000","$26,159,600,000","$26,394,400,000","$25,120,800,000","$26,389,100,000"
Kansas,  Wholesale trade ,"$6,676,600,000","$7,359,900,000","$7,295,100,000","$7,399,700,000","$7,376,000,000","$7,670,900,000","$8,027,800,000","$8,479,900,000","$8,726,700,000","$8,840,200,000","$9,213,100,000","$9,837,900,000","$9,314,400,000","$9,604,500,000","$9,429,800,000","$9,765,700,000","$9,937,900,000","$10,311,700,000","$10,203,900,000","$10,072,400,000","$10,205,400,000","$10,310,500,000","$10,345,900,000","$10,136,800,000","$10,368,400,000"
Kansas,  Retail trade ,"$6,884,400,000","$7,649,800,000","$7,772,000,000","$7,740,500,000","$8,029,300,000","$8,239,800,000","$8,559,800,000","$8,557,000,000","$8,678,200,000","$8,756,100,000","$8,630,200,000","$8,449,500,000","$8,422,700,000","$8,537,100,000","$8,773,600,000","$8,730,400,000","$8,923,000,000","$8,870,500,000","$9,191,400,000","$9,517,900,000","$9,579,300,000","$9,704,500,000","$9,686,700,000","$9,416,700,000","$9,472,500,000"
Kansas,  Transportation and warehousing ,"$4,281,900,000","$4,631,100,000","$4,639,900,000","$4,815,200,000","$4,683,900,000","$4,457,900,000","$4,786,400,000","$4,945,600,000","$4,993,800,000","$5,112,700,000","$4,993,000,000","$5,048,600,000","$4,646,000,000","$4,770,700,000","$5,064,100,000","$5,358,000,000","$5,509,700,000","$5,214,000,000","$5,382,300,000","$5,410,400,000","$5,879,400,000","$5,685,100,000","$5,559,700,000","$5,421,600,000","$5,523,400,000"
Kansas,  Information ,"$2,948,400,000","$3,057,700,000","$4,100,700,000","$4,536,500,000","$4,341,400,000","$4,725,800,000","$4,810,000,000","$4,476,500,000","$5,263,700,000","$7,109,700,000","$8,356,700,000","$8,151,600,000","$7,000,400,000","$4,982,300,000","$4,485,700,000","$4,894,100,000","$6,776,500,000","$7,254,900,000","$5,465,900,000","$5,786,600,000","$7,418,900,000","$7,642,900,000","$5,433,100,000","$8,287,700,000","$8,892,800,000"
Kansas,   Finance and insurance ,"$4,178,500,000","$4,549,700,000","$4,729,500,000","$5,122,100,000","$5,399,100,000","$5,795,300,000","$5,846,000,000","$5,587,500,000","$5,884,500,000","$5,778,300,000","$6,374,300,000","$5,989,600,000","$6,374,600,000","$5,996,900,000","$6,581,900,000","$7,542,600,000","$7,150,100,000","$7,764,900,000","$7,774,800,000","$8,297,900,000","$8,261,900,000","$7,414,500,000","$7,343,100,000","$8,088,400,000","$8,593,200,000"
Kansas,   Real estate and rental and leasing ,"$9,745,700,000","$9,766,600,000","$10,145,600,000","$10,387,100,000","$11,021,700,000","$11,501,800,000","$11,615,100,000","$11,980,000,000","$12,547,200,000","$12,339,200,000","$13,191,800,000","$14,882,700,000","$15,147,000,000","$15,094,000,000","$15,502,000,000","$15,655,800,000","$14,951,900,000","$16,096,100,000","$17,919,700,000","$20,076,200,000","$19,383,800,000","$20,447,800,000","$21,900,100,000","$20,617,100,000","$20,613,100,000"
Kansas,"   Professional, scientific, and technical services ","$4,497,500,000","$4,686,900,000","$4,775,300,000","$4,608,300,000","$4,913,800,000","$5,263,800,000","$5,049,400,000","$5,214,300,000","$5,308,500,000","$5,462,200,000","$5,786,400,000","$6,393,200,000","$6,159,500,000","$6,367,100,000","$6,504,700,000","$6,939,900,000","$7,287,100,000","$7,631,800,000","$8,254,300,000","$8,644,500,000","$8,716,200,000","$9,064,000,000","$9,178,400,000","$9,201,400,000","$9,738,000,000"
Kansas,   Management of companies and enterprises ,"$1,785,600,000","$1,793,000,000","$1,542,600,000","$1,529,000,000","$1,638,800,000","$1,414,400,000","$1,364,400,000","$1,182,300,000","$1,375,600,000","$1,619,300,000","$1,538,200,000","$1,717,800,000","$1,539,800,000","$1,795,600,000","$1,714,200,000","$1,756,500,000","$1,948,500,000","$2,426,400,000","$3,868,500,000","$3,273,900,000","$3,578,900,000","$3,825,600,000","$4,468,100,000","$4,350,000,000","$4,012,100,000"
Kansas,   Administrative and support and waste management and remediation services ,"$2,420,400,000","$2,376,000,000","$2,434,900,000","$2,530,600,000","$2,589,600,000","$2,606,000,000","$2,750,200,000","$2,877,300,000","$3,312,300,000","$3,517,800,000","$3,798,400,000","$3,908,000,000","$3,611,800,000","$3,867,900,000","$4,224,300,000","$4,384,300,000","$4,577,400,000","$4,596,700,000","$4,380,700,000","$4,227,500,000","$4,318,000,000","$4,610,700,000","$4,542,000,000","$4,361,100,000","$4,933,500,000"
Kansas,   Educational services ,"$777,300,000","$769,700,000","$805,000,000","$817,300,000","$852,200,000","$819,000,000","$860,700,000","$837,900,000","$811,300,000","$833,500,000","$886,000,000","$990,000,000","$1,045,700,000","$1,064,400,000","$1,058,900,000","$1,040,000,000","$1,022,800,000","$1,022,900,000","$1,019,500,000","$988,000,000","$966,900,000","$971,400,000","$990,700,000","$844,800,000","$887,700,000"
Kansas,   Health care and social assistance ,"$7,435,400,000","$7,534,100,000","$7,681,900,000","$7,870,800,000","$8,027,800,000","$8,217,700,000","$8,470,000,000","$8,883,800,000","$8,904,000,000","$9,116,800,000","$9,220,200,000","$9,849,100,000","$10,042,300,000","$10,047,400,000","$10,233,900,000","$10,416,200,000","$10,552,100,000","$10,599,600,000","$11,086,300,000","$11,042,500,000","$11,156,900,000","$11,463,000,000","$11,724,800,000","$12,049,200,000","$12,261,400,000"
Kansas,"   Arts, entertainment, and recreation ","$585,200,000","$595,100,000","$611,200,000","$637,800,000","$579,500,000","$582,900,000","$526,400,000","$567,500,000","$573,100,000","$550,200,000","$502,600,000","$499,000,000","$497,700,000","$537,700,000","$560,600,000","$665,400,000","$636,200,000","$712,700,000","$840,000,000","$785,700,000","$781,300,000","$809,400,000","$760,000,000","$465,700,000","$596,400,000"
Kansas,   Accommodation and food services ,"$3,121,600,000","$3,327,900,000","$3,281,300,000","$3,334,100,000","$3,276,600,000","$3,292,600,000","$3,382,500,000","$3,630,200,000","$3,553,300,000","$3,635,800,000","$3,376,300,000","$3,264,700,000","$3,158,200,000","$3,166,500,000","$3,163,000,000","$3,228,500,000","$3,200,900,000","$3,429,500,000","$3,581,700,000","$3,466,800,000","$3,470,800,000","$3,392,800,000","$3,337,800,000","$2,847,400,000","$3,450,200,000"
Kansas,  Other services (except government and government enterprises) ,"$4,257,100,000","$4,309,600,000","$4,198,500,000","$4,138,500,000","$3,525,100,000","$3,635,800,000","$3,532,500,000","$3,550,100,000","$3,547,900,000","$3,561,100,000","$3,493,600,000","$3,337,800,000","$3,113,400,000","$3,080,000,000","$3,071,200,000","$3,048,600,000","$3,025,500,000","$3,036,500,000","$3,043,700,000","$3,001,200,000","$3,087,000,000","$3,135,300,000","$3,227,100,000","$2,989,900,000","$3,107,400,000"
Kansas, Government and government enterprises ,"$16,838,200,000","$17,203,900,000","$17,395,800,000","$17,646,800,000","$17,669,400,000","$17,884,800,000","$18,070,300,000","$18,489,800,000","$18,397,700,000","$18,875,500,000","$19,474,500,000","$19,914,700,000","$19,601,300,000","$19,769,500,000","$19,915,000,000","$19,724,900,000","$19,366,200,000","$19,196,800,000","$18,792,900,000","$18,809,100,000","$18,890,000,000","$18,838,600,000","$19,094,300,000","$18,544,200,000","$18,586,000,000"
Kentucky,"  Agriculture, forestry, fishing and hunting ","$2,675,100,000","$2,616,500,000","$2,482,300,000","$3,601,300,000","$2,910,600,000","$2,803,200,000","$2,740,200,000","$3,278,700,000","$3,382,800,000","$3,805,500,000","$2,574,400,000","$1,852,600,000","$2,854,500,000","$2,042,400,000","$2,212,000,000","$2,106,800,000","$3,768,600,000","$3,276,500,000","$3,623,300,000","$3,577,100,000","$3,927,600,000","$3,829,200,000","$3,831,400,000","$3,504,800,000","$3,624,000,000"
Kentucky,"  Mining, quarrying, and oil and gas extraction ","$6,388,400,000","$7,428,700,000","$7,222,000,000","$7,134,300,000","$8,151,100,000","$7,112,900,000","$6,667,100,000","$6,032,300,000","$6,393,300,000","$6,704,900,000","$6,651,200,000","$6,307,200,000","$6,358,400,000","$5,955,900,000","$6,026,400,000","$4,610,400,000","$4,464,600,000","$3,983,200,000","$3,521,300,000","$2,757,200,000","$2,502,200,000","$2,433,500,000","$2,174,600,000","$1,856,100,000","$1,240,900,000"
Kentucky,  Utilities ,"$2,886,500,000","$2,677,100,000","$3,038,900,000","$3,094,700,000","$2,430,700,000","$2,396,800,000","$2,288,100,000","$2,445,600,000","$2,361,100,000","$2,470,600,000","$2,556,300,000","$2,645,900,000","$2,680,600,000","$3,117,300,000","$3,266,500,000","$3,375,700,000","$3,392,100,000","$3,221,500,000","$3,108,200,000","$3,366,400,000","$3,262,100,000","$3,158,700,000","$3,170,300,000","$3,171,900,000","$3,184,900,000"
Kentucky,  Construction ,"$8,746,300,000","$8,860,200,000","$8,997,100,000","$8,924,100,000","$8,656,100,000","$8,028,500,000","$8,275,200,000","$8,345,200,000","$8,076,200,000","$7,411,300,000","$7,310,900,000","$7,088,200,000","$6,543,100,000","$6,086,700,000","$6,054,800,000","$6,342,700,000","$6,160,600,000","$6,196,700,000","$6,223,700,000","$6,070,000,000","$6,045,500,000","$5,987,900,000","$6,136,600,000","$5,961,200,000","$6,053,300,000"
Kentucky,  Manufacturing ,"$32,197,400,000","$32,552,500,000","$33,295,100,000","$27,308,400,000","$26,647,900,000","$27,945,400,000","$29,235,400,000","$30,283,000,000","$31,037,100,000","$34,161,600,000","$32,460,200,000","$31,005,500,000","$25,850,200,000","$29,857,400,000","$30,027,600,000","$32,817,500,000","$34,572,700,000","$34,032,400,000","$33,297,200,000","$33,041,200,000","$34,623,700,000","$34,521,800,000","$37,058,200,000","$35,394,100,000","$38,397,600,000"
Kentucky,  Wholesale trade ,"$7,455,400,000","$8,239,900,000","$8,695,500,000","$9,192,500,000","$9,636,500,000","$9,763,500,000","$10,274,300,000","$10,826,700,000","$11,401,800,000","$11,800,000,000","$12,467,000,000","$12,443,300,000","$10,878,900,000","$11,456,800,000","$11,402,200,000","$11,638,400,000","$11,992,000,000","$12,686,300,000","$13,197,600,000","$13,366,600,000","$13,472,900,000","$13,793,000,000","$14,007,500,000","$13,813,500,000","$14,581,200,000"
Kentucky,  Retail trade ,"$8,304,900,000","$9,095,400,000","$9,326,100,000","$9,584,000,000","$9,677,900,000","$10,216,700,000","$10,745,300,000","$10,674,400,000","$11,045,800,000","$10,981,600,000","$10,632,000,000","$10,434,400,000","$10,104,300,000","$10,367,700,000","$10,308,500,000","$10,293,500,000","$10,233,600,000","$10,199,800,000","$10,675,700,000","$11,283,000,000","$11,562,100,000","$11,747,700,000","$12,081,800,000","$11,938,300,000","$12,021,500,000"
